t 1 2 3 4 5 6 7 8 9 10 11 12 13 jE1000 jE0800 jE1200 jE0900 jF0602 jF0102 jV1110 jV0700 jV1312 jV0400 
0.01874 9.99987e-06 0.806267 9.99987e-06 10 9.99988 9.99988 -0.092 0 0 0.0806257 1.08063 -0.919361 0.0806387 0 0 0 0 8.06257e-10 -9.19361e-09 0 0.000113106 0 -0.000919383
0.01876 9.99987e-06 0.800653 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0800643 1.08006 -0.919923 0.0800773 0 0 0 0 8.00643e-10 -9.19923e-09 0 0.000119282 0 -0.000919945
0.01878 9.99987e-06 0.802987 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0802977 1.0803 -0.919689 0.0803107 0 0 0 0 8.02977e-10 -9.19689e-09 0 0.000116714 0 -0.000919711
0.0188 9.99987e-06 0.805271 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0805261 1.08053 -0.919461 0.0805391 0 0 0 0 8.05261e-10 -9.19461e-09 0 0.000114202 0 -0.000919483
0.01882 9.99987e-06 0.807506 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0807496 1.08075 -0.919237 0.0807626 0 0 0 0 8.07496e-10 -9.19237e-09 0 0.000111743 0 -0.000919259
0.01884 9.99987e-06 0.809693 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0809683 1.08097 -0.919019 0.0809813 0 0 0 0 8.09683e-10 -9.19019e-09 0 0.000109338 0 -0.000919041
0.01886 9.99987e-06 0.811833 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0811823 1.08118 -0.918805 0.0811953 0 0 0 0 8.11823e-10 -9.18805e-09 0 0.000106984 0 -0.000918827
0.01888 9.99987e-06 0.813926 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0813916 1.08139 -0.918595 0.0814046 0 0 0 0 8.13916e-10 -9.18595e-09 0 0.000104681 0 -0.000918617
0.0189 9.99987e-06 0.815975 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0815965 1.0816 -0.918391 0.0816095 0 0 0 0 8.15965e-10 -9.18391e-09 0 0.000102428 0 -0.000918413
0.01892 9.99987e-06 0.817979 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0817969 1.0818 -0.91819 0.0818099 0 0 0 0 8.17969e-10 -9.1819e-09 0 0.000100223 0 -0.000918212
0.01894 9.99987e-06 0.81994 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.081993 1.08199 -0.917994 0.082006 0 0 0 0 8.1993e-10 -9.17994e-09 0 9.80655e-05 0 -0.000918016
0.01896 9.99987e-06 0.82186 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.082185 1.08218 -0.917802 0.082198 0 0 0 0 8.2185e-10 -9.17802e-09 0 9.59545e-05 0 -0.000917824
0.01898 9.99987e-06 0.823737 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0823727 1.08237 -0.917614 0.0823857 0 0 0 0 8.23727e-10 -9.17614e-09 0 9.38889e-05 0 -0.000917636
0.019 9.99987e-06 0.825575 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0825565 1.08256 -0.917431 0.0825695 0 0 0 0 8.25565e-10 -9.17431e-09 0 9.18678e-05 0 -0.000917453
0.01902 9.99987e-06 0.843028 9.99987e-06 10 9.99988 9.99988 -0.084 0 0 0.0843018 1.0843 -0.915685 0.0843148 0 0 0 0 8.43018e-10 -9.15685e-09 0 7.26691e-05 0 -0.000915707
0.01904 9.99987e-06 0.860106 9.99987e-06 10 9.99988 9.99988 -0.068 0 0 0.0860096 1.08601 -0.913977 0.0860226 0 0 0 0 8.60096e-10 -9.13977e-09 0 5.38836e-05 0 -0.000913999
0.01906 9.99987e-06 0.876816 9.99987e-06 10 9.99988 9.99988 -0.052 0 0 0.0876806 1.08768 -0.912306 0.0876936 0 0 0 0 8.76806e-10 -9.12306e-09 0 3.55026e-05 0 -0.000912328
0.01908 9.99987e-06 0.893166 9.99987e-06 10 9.99988 9.99988 -0.036 0 0 0.0893156 1.08932 -0.910671 0.0893286 0 0 0 0 8.93156e-10 -9.10671e-09 0 1.75172e-05 0 -0.000910693
0.0191 9.99987e-06 0.909165 9.99987e-06 10 9.99988 9.99988 -0.02 0 0 0.0909155 1.09092 -0.909072 0.0909285 0 0 0 0 9.09155e-10 -9.09072e-09 0 -8.10067e-08 0 -0.000909094
0.01912 9.99987e-06 0.924819 9.99987e-06 10 9.99988 9.99988 -0.004 0 0 0.0924809 1.09248 -0.907506 0.0924939 0 0 0 0 9.24809e-10 -9.07506e-09 0 -1.73004e-05 0 -0.000907528
0.01914 9.99987e-06 0.940136 9.99987e-06 10 9.99988 9.99988 0.012 0 0 0.0940126 1.09401 -0.905974 0.0940256 0 0 0 0 9.40126e-10 -9.05974e-09 0 -3.41491e-05 0 -0.000905996
0.01916 9.99987e-06 0.955123 9.99987e-06 10 9.99988 9.99988 0.028 0 0 0.0955113 1.09551 -0.904476 0.0955243 0 0 0 0 9.55113e-10 -9.04476e-09 0 -5.06351e-05 0 -0.000904498
0.01918 9.99987e-06 0.969788 9.99987e-06 10 9.99988 9.99988 0.044 0 0 0.0969778 1.09698 -0.903009 0.0969908 0 0 0 0 9.69778e-10 -9.03009e-09 0 -6.67663e-05 0 -0.000903031
0.0192 9.99987e-06 0.984137 9.99987e-06 10 9.99988 9.99988 0.06 0 0 0.0984127 1.09841 -0.901574 0.0984257 0 0 0 0 9.84127e-10 -9.01574e-09 0 -8.25502e-05 0 -0.000901596
0.01922 9.99987e-06 0.998177 9.99987e-06 10 9.99988 9.99988 0.076 0 0 0.0998167 1.09982 -0.90017 0.0998297 0 0 0 0 9.98167e-10 -9.0017e-09 0 -9.79943e-05 0 -0.000900192
0.01924 9.99987e-06 1.01191 9.99987e-06 10 9.99988 9.99988 0.092 0 0 0.10119 1.10119 -0.898797 0.101203 0 0 0 0 1.0119e-09 -8.98797e-09 0 -0.000113106 0 -0.000898819
0.01926 9.99987e-06 1.01753 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101752 1.10175 -0.898235 0.101765 0 0 0 0 1.01752e-09 -8.98235e-09 0 -0.000119282 0 -0.000898257
0.01928 9.99987e-06 1.01519 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101518 1.10152 -0.898469 0.101531 0 0 0 0 1.01518e-09 -8.98469e-09 0 -0.000116714 0 -0.000898491
0.0193 9.99987e-06 1.01291 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.10129 1.10129 -0.898697 0.101303 0 0 0 0 1.0129e-09 -8.98697e-09 0 -0.000114202 0 -0.000898719
0.01932 9.99987e-06 1.01068 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.101067 1.10107 -0.89892 0.10108 0 0 0 0 1.01067e-09 -8.9892e-09 0 -0.000111743 0 -0.000898942
0.01934 9.99987e-06 1.00849 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100848 1.10085 -0.899139 0.100861 0 0 0 0 1.00848e-09 -8.99139e-09 0 -0.000109338 0 -0.000899161
0.01936 9.99987e-06 1.00635 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100634 1.10063 -0.899353 0.100647 0 0 0 0 1.00634e-09 -8.99353e-09 0 -0.000106984 0 -0.000899375
0.01938 9.99987e-06 1.00426 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100425 1.10042 -0.899562 0.100438 0 0 0 0 1.00425e-09 -8.99562e-09 0 -0.000104681 0 -0.000899584
0.0194 9.99987e-06 1.00221 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.10022 1.10022 -0.899767 0.100233 0 0 0 0 1.0022e-09 -8.99767e-09 0 -0.000102428 0 -0.000899789
0.01942 9.99987e-06 1.0002 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.100019 1.10002 -0.899968 0.100032 0 0 0 0 1.00019e-09 -8.99968e-09 0 -0.000100223 0 -0.00089999
0.01944 9.99987e-06 0.998241 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0998231 1.09982 -0.900164 0.0998361 0 0 0 0 9.98231e-10 -9.00164e-09 0 -9.80655e-05 0 -0.000900186
0.01946 9.99987e-06 0.996322 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0996312 1.09963 -0.900356 0.0996442 0 0 0 0 9.96312e-10 -9.00356e-09 0 -9.59545e-05 0 -0.000900378
0.01948 9.99987e-06 0.994444 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0994434 1.09944 -0.900544 0.0994564 0 0 0 0 9.94434e-10 -9.00544e-09 0 -9.38889e-05 0 -0.000900566
0.0195 9.99987e-06 0.992607 9.99987e-06 10 9.99988 9.99988 0.1 0 0 0.0992597 1.09926 -0.900727 0.0992727 0 0 0 0 9.92597e-10 -9.00727e-09 0 -9.18678e-05 0 -0.000900749
0.01952 9.99987e-06 0.975154 9.99987e-06 10 9.99988 9.99988 0.084 0 0 0.0975144 1.09751 -0.902473 0.0975274 0 0 0 0 9.75144e-10 -9.02473e-09 0 -7.26691e-05 0 -0.000902495
0.01954 9.99987e-06 0.958076 9.99987e-06 10 9.99988 9.99988 0.068 0 0 0.0958066 1.09581 -0.90418 0.0958196 0 0 0 0 9.58066e-10 -9.0418e-09 0 -5.38836e-05 0 -0.000904202
0.01956 9.99987e-06 0.941366 9.99987e-06 10 9.99988 9.99988 0.052 0 0 0.0941356 1.09414 -0.905851 0.0941486 0 0 0 0 9.41356e-10 -9.05851e-09 0 -3.55026e-05 0 -0.000905873
0.01958 9.99987e-06 0.925016 9.99987e-06 10 9.99988 9.99988 0.036 0 0 0.0925006 1.0925 -0.907486 0.0925136 0 0 0 0 9.25006e-10 -9.07486e-09 0 -1.75172e-05 0 -0.000907508
0.0196 9.99987e-06 0.909017 9.99987e-06 10 9.99988 9.99988 0.02 0 0 0.0909007 1.0909 -0.909086 0.0909137 0 0 0 0 9.09007e-10 -9.09086e-09 0 8.10066e-08 0 -0.000909108
0.01962 9.99987e-06 0.893363 9.99987e-06 10 9.99988 9.99988 0.004 0 0 0.0893353 1.08934 -0.910652 0.0893483 0 0 0 0 8.93353e-10 -9.10652e-09 0 1.73004e-05 0 -0.000910674
0.01964 9.99987e-06 0.878046 9.99987e-06 10 9.99988 9.99988 -0.012 0 0 0.0878036 1.0878 -0.912183 0.0878166 0 0 0 0 8.78036e-10 -9.12183e-09 0 3.41491e-05 0 -0.000912205
0.01966 9.99987e-06 0.863059 9.99987e-06 10 9.99988 9.99988 -0.028 0 0 0.0863049 1.0863 -0.913682 0.0863179 0 0 0 0 8.63049e-10 -9.13682e-09 0 5.06351e-05 0 -0.000913704
0.01968 9.99987e-06 0.848394 9.99987e-06 10 9.99988 9.99988 -0.044 0 0 0.0848384 1.08484 -0.915149 0.0848514 0 0 0 0 8.48384e-10 -9.15149e-09 0 6.67663e-05 0 -0.000915171
0.0197 9.99987e-06 0.834045 9.99987e-06 10 9.99988 9.99988 -0.06 0 0 0.0834035 1.0834 -0.916583 0.0834165 0 0 0 0 8.34035e-10 -9.16583e-09 0 8.25502e-05 0 -0.000916605
0.01972 9.99987e-06 0.820005 9.99987e-06 10 9.99988 9.99988 -0.076 0 0 0.0819995 1.082 -0.917987 0.0820125 0 0 0 0 8.19995e-10 -9.17987e-09 0 9.79943e-05 0 -0.000918009
0.01974 9.99987e-06 0.806267 9.99987e-06 10 9.99988 9.99988 -0.092 0 0 0.0806257 1.08063 -0.919361 0.0806387 0 0 0 0 8.06257e-10 -9.19361e-09 0 0.000113106 0 -0.000919383
0.01976 9.99987e-06 0.800653 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0800643 1.08006 -0.919923 0.0800773 0 0 0 0 8.00643e-10 -9.19923e-09 0 0.000119282 0 -0.000919945
0.01978 9.99987e-06 0.802987 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0802977 1.0803 -0.919689 0.0803107 0 0 0 0 8.02977e-10 -9.19689e-09 0 0.000116714 0 -0.000919711
0.0198 9.99987e-06 0.805271 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0805261 1.08053 -0.919461 0.0805391 0 0 0 0 8.05261e-10 -9.19461e-09 0 0.000114202 0 -0.000919483
0.01982 9.99987e-06 0.807506 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0807496 1.08075 -0.919237 0.0807626 0 0 0 0 8.07496e-10 -9.19237e-09 0 0.000111743 0 -0.000919259
0.01984 9.99987e-06 0.809693 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0809683 1.08097 -0.919019 0.0809813 0 0 0 0 8.09683e-10 -9.19019e-09 0 0.000109338 0 -0.000919041
0.01986 9.99987e-06 0.811833 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0811823 1.08118 -0.918805 0.0811953 0 0 0 0 8.11823e-10 -9.18805e-09 0 0.000106984 0 -0.000918827
0.01988 9.99987e-06 0.813926 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0813916 1.08139 -0.918595 0.0814046 0 0 0 0 8.13916e-10 -9.18595e-09 0 0.000104681 0 -0.000918617
0.0199 9.99987e-06 0.815975 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0815965 1.0816 -0.918391 0.0816095 0 0 0 0 8.15965e-10 -9.18391e-09 0 0.000102428 0 -0.000918413
0.01992 9.99987e-06 0.817979 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0817969 1.0818 -0.91819 0.0818099 0 0 0 0 8.17969e-10 -9.1819e-09 0 0.000100223 0 -0.000918212
0.01994 9.99987e-06 0.81994 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.081993 1.08199 -0.917994 0.082006 0 0 0 0 8.1993e-10 -9.17994e-09 0 9.80655e-05 0 -0.000918016
0.01996 9.99987e-06 0.82186 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.082185 1.08218 -0.917802 0.082198 0 0 0 0 8.2185e-10 -9.17802e-09 0 9.59545e-05 0 -0.000917824
0.01998 9.99987e-06 0.823737 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0823727 1.08237 -0.917614 0.0823857 0 0 0 0 8.23727e-10 -9.17614e-09 0 9.38889e-05 0 -0.000917636
0.02 9.99987e-06 0.825575 9.99987e-06 10 9.99988 9.99988 -0.1 0 0 0.0825565 1.08256 -0.917431 0.0825695 0 0 0 0 8.25565e-10 -9.17431e-09 0 9.18678e-05 0 -0.000917453
